,AGGR_MARK,RANK,COMMUNITY,COLLEGE_CODE,BRANCH_CODE,ALL_CATEGORY
869,163.0,43952.0,BC,1122.0,CS,OC
870,163.0,44501.0,MBC,1122.0,AD,MBC
871,162.0,46205.0,BC,1122.0,CS,BC
872,160.5,48454.0,MBC,1122.0,AD,MBC
873,160.0,49791.0,MBC,1122.0,CS,MBC
874,160.0,49889.0,BC,1122.0,IT,OC
875,160.0,49919.0,BC,1122.0,IT,OC
876,159.5,50248.0,BC,1122.0,IT,BC
877,159.5,50790.0,BC,1122.0,AD,BC
878,159.5,50948.0,MBC,1122.0,AD,MBC
879,158.0,53342.0,MBC,1122.0,AD,MBC
880,157.5,54012.0,MBC,1122.0,CS,MBC
881,156.5,55985.0,MBC,1122.0,IT,MBC
882,156.0,57200.0,MBC,1122.0,EC,OC
883,156.0,57221.0,MBC,1122.0,CH,OC
884,154.0,61118.0,BC,1122.0,EC,BC
885,154.0,61528.0,BC,1122.0,AM,BC
886,153.5,62296.0,OC,1122.0,BT,OC
887,153.0,63173.0,BC,1122.0,CS,BC
888,153.0,63474.0,BC,1122.0,BT,OC
889,153.0,63631.0,BC,1122.0,CS,BC
890,152.5,64276.0,BC,1122.0,CS,BC
891,152.0,65009.0,BC,1122.0,CS,BC
892,152.0,65386.0,MBC,1122.0,BT,OC
893,150.5,68334.0,BC,1122.0,IT,BC
894,149.0,71216.0,BC,1122.0,EC,BC
895,148.5,72852.0,BC,1122.0,EC,BC
896,147.5,74568.0,BC,1122.0,EC,BC
897,147.5,74654.0,BC,1122.0,EC,BC
898,145.5,78642.0,MBC,1122.0,EC,MBC
899,142.5,85576.0,BC,1122.0,CH,OC
900,156.0,57209.0,MBC,1123.0,CS,OC
901,150.5,68470.0,SC,1123.0,AE,OC
902,146.0,77793.0,BC,1123.0,CS,OC
903,180.495,18181.0,BC,1126.0,EV,OC
904,157.265,54875.0,MBC,1126.0,EC,OC
905,154.5,60422.0,BC,1126.0,CS,OC
906,154.0,61504.0,BC,1126.0,AD,OC
907,150.5,68227.0,MBC,1126.0,AD,OC
908,143.0,84128.0,BC,1126.0,CS,OC
909,157.5,53941.0,MBC,1127.0,CS,OC
910,156.5,56763.0,BC,1127.0,AD,OC
911,150.5,68610.0,BC,1127.0,IT,OC
912,150.0,69487.0,MBC,1127.0,BT,OC
913,149.5,70856.0,BCM,1127.0,CS,OC
914,144.0,81593.0,BC,1127.0,IT,OC
915,143.5,83110.0,MBC,1127.0,CS,OC
916,181.0,17116.0,BCM,1128.0,CS,OC
917,180.0,18581.0,BC,1128.0,AD,OC
918,179.0,20067.0,BC,1128.0,CS,OC
919,176.0,23977.0,BC,1128.0,AD,OC
920,175.0,25429.0,BC,1128.0,SC,OC
921,174.0,26592.0,OC,1128.0,CS,OC
922,174.0,26707.0,BC,1128.0,AD,OC
923,172.0,29606.0,BC,1128.0,AD,BC
924,171.5,30605.0,BC,1128.0,CS,BC
925,171.0,30723.0,BC,1128.0,AD,BC
926,171.0,30948.0,BC,1128.0,AD,BC
927,170.0,32473.0,MBC,1128.0,CS,MBC
928,169.5,33301.0,MBC,1128.0,AD,MBC
929,169.0,33943.0,BC,1128.0,SC,BC
930,169.0,34533.0,BC,1128.0,EC,BC
931,168.0,35974.0,BC,1128.0,EC,BC
932,167.5,36231.0,BC,1128.0,CS,BC
933,167.5,36642.0,BC,1128.0,AD,BC
934,167.0,37110.0,BC,1128.0,CS,BC
935,167.0,37730.0,BC,1128.0,CS,BC
936,167.0,37738.0,BC,1128.0,CS,BC
937,165.5,39520.0,BC,1128.0,EC,BC
938,165.5,39655.0,MBC,1128.0,AD,MBC
939,165.5,40066.0,BC,1128.0,SC,BC
940,165.0,40741.0,BC,1128.0,EC,BC
941,164.5,41302.0,BC,1128.0,SC,BC
942,164.0,42336.0,BC,1128.0,EC,BC
943,164.0,42854.0,BCM,1128.0,AD,BCM
944,160.0,49591.0,MBC,1128.0,EC,MBC
945,154.0,61400.0,SC,1128.0,AD,SC
946,151.0,67738.0,SC,1128.0,AD,SC
947,142.5,85390.0,SC,1128.0,CS,SC
948,166.0,38986.0,BC,1133.0,CS,OC
949,164.0,42438.0,BC,1133.0,CS,OC
950,146.5,77027.0,BC,1133.0,CS,OC
951,190.0,6940.0,MBC,1137.0,CE,OC
952,169.0,34209.0,BC,1137.0,AD,OC
953,161.0,47666.0,MBC,1137.0,CS,OC
954,160.5,49082.0,BC,1137.0,AD,OC
955,156.0,57699.0,MBC,1137.0,CS,OC
956,149.5,70294.0,MBC,1137.0,CS,MBC
957,146.5,76792.0,BC,1137.0,CS,BC
958,143.5,83713.0,BC,1137.0,IT,BC
959,142.0,86740.0,MBC,1137.0,AD,MBC
960,186.0,11389.0,MBC,1140.0,CS,OC
961,175.5,24604.0,BC,1140.0,CB,OC
962,175.0,25390.0,BC,1140.0,EC,OC
963,165.0,40874.0,BC,1140.0,CS,OC
964,162.5,44745.0,OC,1140.0,IT,OC
965,160.5,48947.0,OC,1140.0,CS,OC
966,160.0,49495.0,BC,1140.0,ME,OC
967,159.0,51921.0,OC,1140.0,AD,OC
968,157.5,54542.0,MBC,1140.0,CS,OC
969,157.0,55417.0,MBC,1140.0,CS,OC
970,156.5,56212.0,MBC,1140.0,AD,OC
971,156.5,56483.0,BC,1140.0,CB,OC
972,156.0,57467.0,MBC,1140.0,CS,MBC
973,153.5,61829.0,BC,1140.0,CS,BC
974,151.0,67107.0,BC,1140.0,CB,BC
975,150.5,68713.0,BC,1140.0,IT,BC
976,149.5,70964.0,BC,1140.0,CS,BC
977,149.0,71164.0,BC,1140.0,AD,BC
978,148.5,72086.0,MBC,1140.0,CS,MBC
979,148.5,72811.0,BCM,1140.0,AD,BCM
980,148.5,72840.0,BC,1140.0,CS,BC
981,147.5,74588.0,MBC,1140.0,IT,MBC
982,147.0,75421.0,BC,1140.0,AD,BC
983,147.0,75779.0,BC,1140.0,IT,BC
984,146.0,77582.0,MBC,1140.0,CS,MBC
985,143.5,83441.0,MBC,1140.0,AD,MBC
986,142.0,86087.0,MBC,1140.0,EC,MBC
987,182.0,15977.0,OC,1149.0,CS,OC
988,181.0,17261.0,BC,1149.0,CS,OC
989,178.5,20492.0,BC,1149.0,CS,OC
990,177.5,22029.0,BC,1149.0,CS,OC
991,175.0,25165.0,BC,1149.0,CS,OC
992,174.0,26623.0,BC,1149.0,CS,OC
993,174.0,27011.0,BC,1149.0,CS,OC
994,173.5,27193.0,BC,1149.0,IT,OC
995,173.0,27865.0,BC,1149.0,CS,BC
996,173.0,28211.0,BC,1149.0,CS,BC
997,172.5,28646.0,MBC,1149.0,CS,MBC
998,171.5,30215.0,BC,1149.0,IT,OC
999,171.5,30396.0,OC,1149.0,IT,OC
1000,171.0,31344.0,BC,1149.0,CS,BC
1001,170.5,31840.0,MBC,1149.0,CS,MBC
1002,170.5,32098.0,BC,1149.0,CS,BC
1003,170.0,32538.0,MBC,1149.0,CS,MBC
1004,169.5,33371.0,BC,1149.0,CS,BC
1005,168.0,35450.0,BCM,1149.0,EC,OC
1006,168.0,35496.0,BC,1149.0,IT,OC
1007,168.0,35653.0,MBC,1149.0,CS,MBC
1008,168.0,35999.0,BC,1149.0,CS,BC
1009,167.5,36307.0,BC,1149.0,IT,OC
1010,167.5,36738.0,BC,1149.0,EC,OC
1011,167.0,37207.0,BC,1149.0,IT,BC
1012,167.0,37512.0,BC,1149.0,CS,BC
1013,167.0,37626.0,BC,1149.0,EC,OC
1014,166.0,38767.0,MBC,1149.0,EC,OC
1015,165.5,39919.0,BC,1149.0,AD,BC
1016,164.0,42185.0,BC,1149.0,IT,BC
1017,163.5,43100.0,MBC,1149.0,CS,MBC
1018,163.0,44528.0,BC,1149.0,IT,BC
1019,162.5,44959.0,MBC,1149.0,CS,MBC
1020,162.0,46339.0,MBC,1149.0,EC,MBC
1021,161.5,47008.0,BC,1149.0,IT,BC
1022,161.5,47183.0,MBC,1149.0,AD,MBC
1023,161.0,47464.0,MBC,1149.0,IT,MBC
1024,161.0,47486.0,BC,1149.0,AD,BC
1025,160.5,48888.0,BC,1149.0,EC,BC
1026,160.0,49765.0,BC,1149.0,EC,BC
1027,160.0,50044.0,BC,1149.0,EE,OC
1028,159.5,50604.0,BC,1149.0,IT,BC
1029,159.0,51336.0,MBC,1149.0,IT,MBC
1030,159.0,51509.0,BC,1149.0,EE,OC
1031,159.0,51559.0,MBC,1149.0,AD,MBC
1032,158.5,52538.0,BC,1149.0,EC,BC
1033,158.0,53237.0,BC,1149.0,EC,BC
1034,158.0,53307.0,BC,1149.0,AD,BC
1035,157.5,53998.0,BC,1149.0,EE,OC
1036,157.0,55049.0,BC,1149.0,EC,BC
1037,157.0,55758.0,BCM,1149.0,EC,BCM
1038,156.0,57263.0,MBC,1149.0,IT,MBC
1039,155.5,58174.0,OC,1149.0,EE,OC
1040,151.5,66545.0,BCM,1149.0,EC,BCM
1041,150.5,68156.0,BCM,1149.0,CS,BCM
1042,147.0,75582.0,SC,1149.0,CS,SC
1043,147.0,75661.0,SC,1149.0,CS,SC
1044,144.0,82031.0,BC,1149.0,EE,BC
1045,142.5,85895.0,MBC,1149.0,EE,MBC
1046,179.0,20041.0,BC,1202.0,EC,OC
1047,154.5,59808.0,SC,1202.0,AD,OC
1048,152.5,64616.0,BC,1202.0,AD,OC
1049,151.0,67335.0,MBC,1202.0,CS,OC
1050,148.0,73544.0,BC,1202.0,AD,BC
1051,147.5,74932.0,BC,1202.0,CS,OC
1052,144.5,81213.0,OC,1202.0,CS,OC
1053,143.5,82757.0,MBC,1202.0,CS,OC
1054,143.0,83811.0,BC,1202.0,AM,OC
1055,142.0,86879.0,BC,1202.0,AD,BC
1056,179.0,20100.0,BC,1207.0,CS,OC
1057,176.0,23477.0,SC,1207.0,AD,OC
1058,168.0,35862.0,BC,1207.0,CS,OC
1059,162.0,45932.0,MBC,1207.0,AD,OC
1060,150.5,68758.0,SC,1207.0,AD,SC
1061,148.0,74153.0,OC,1207.0,AM,OC
1062,147.5,74323.0,BC,1207.0,IT,OC
1063,147.0,75441.0,BC,1207.0,AD,BC
1064,145.5,78691.0,BC,1207.0,IT,OC
1065,145.0,79628.0,SC,1207.0,CS,OC
1066,143.5,83392.0,BC,1207.0,BM,OC
1067,143.0,83930.0,BC,1207.0,IT,OC
1068,194.0,3491.0,BC,1210.0,CS,OC
1069,188.0,9557.0,MBC,1210.0,ME,OC
1070,187.0,10416.0,BC,1210.0,EC,OC
1071,184.5,13273.0,BC,1210.0,CS,OC
1072,182.5,15688.0,BC,1210.0,CS,OC
1073,181.5,16798.0,OC,1210.0,AD,OC
1074,181.5,16868.0,BC,1210.0,EC,OC
1075,181.0,17473.0,OC,1210.0,EC,OC
1076,180.5,17823.0,BC,1210.0,CS,OC
1077,180.0,18662.0,BC,1210.0,AD,OC
1078,179.0,19858.0,BC,1210.0,CS,OC
1079,179.0,20007.0,MBC,1210.0,IT,OC
1080,179.0,20056.0,MBC,1210.0,CS,OC
1081,178.5,20418.0,MBC,1210.0,CS,OC
1082,178.0,21002.0,BC,1210.0,CS,OC
1083,178.0,21060.0,MBC,1210.0,CS,OC
1084,178.0,21353.0,MBC,1210.0,CS,OC
1085,177.0,22317.0,OC,1210.0,AD,OC
1086,177.0,22363.0,BC,1210.0,CS,OC
1087,177.0,22514.0,BC,1210.0,CS,OC
1088,178.0,21441.0,BC,1210.0,AD,OC
1089,176.635,22786.0,BC,1210.0,CS,OC
1090,176.5,22948.0,OC,1210.0,CS,OC
1091,176.0,23571.0,BC,1210.0,CS,OC
1092,176.0,23833.0,BC,1210.0,IT,OC
1093,175.0,25557.0,BC,1210.0,CS,OC
1094,174.5,25953.0,BC,1210.0,CS,OC
1095,174.0,26863.0,BC,1210.0,AD,OC
1096,173.5,27416.0,BC,1210.0,AD,OC
1097,173.5,27658.0,BC,1210.0,AD,OC
1098,173.0,27965.0,MBC,1210.0,CS,OC
1099,172.5,28701.0,MBC,1210.0,CS,MBC
1100,172.5,28821.0,BC,1210.0,AD,OC
1101,172.0,29425.0,MBC,1210.0,CS,MBC
1102,172.0,29821.0,BC,1210.0,CS,BC
1103,171.0,31121.0,BC,1210.0,CS,BC
1104,170.5,31904.0,BC,1210.0,CS,BC
1105,170.5,31916.0,BC,1210.0,EC,OC
1106,170.5,32223.0,OC,1210.0,EC,OC
1107,170.5,32286.0,MBC,1210.0,CS,MBC
1108,170.0,32331.0,BC,1210.0,CS,BC
1109,170.0,32972.0,MBC,1210.0,AD,OC
1110,169.5,33217.0,MBC,1210.0,CS,MBC
1111,169.5,33279.0,BC,1210.0,CS,BC
1112,169.5,33409.0,MBC,1210.0,CS,MBC
1113,169.5,33460.0,BC,1210.0,EC,OC
1114,169.5,33475.0,BC,1210.0,CS,BC
1115,169.5,33639.0,OC,1210.0,IT,OC
1116,169.5,33708.0,MBC,1210.0,CS,MBC
1117,169.5,33785.0,BC,1210.0,EC,OC
1118,169.0,33912.0,OC,1210.0,IT,OC
1119,169.0,33951.0,BC,1210.0,CS,BC
1120,169.0,34088.0,BC,1210.0,CS,BC
1121,169.0,34100.0,BC,1210.0,CS,BC
1122,168.5,34912.0,BC,1210.0,IT,OC
1123,168.5,35002.0,BC,1210.0,EC,OC
1124,168.5,35338.0,MBC,1210.0,CB,OC
1125,168.0,35715.0,BC,1210.0,EC,OC
1126,168.0,35830.0,MBC,1210.0,AD,MBC
1127,168.0,36029.0,BC,1210.0,AD,BC
1128,168.0,36109.0,BC,1210.0,EC,OC
1129,168.0,36128.0,BC,1210.0,IT,OC
1130,167.5,36240.0,BC,1210.0,AD,BC
1131,167.5,36320.0,BC,1210.0,IT,OC
1132,167.5,36685.0,BC,1210.0,IT,OC
1133,167.5,36747.0,BC,1210.0,AD,BC
1134,167.0,37143.0,BC,1210.0,IT,OC
1135,167.0,37444.0,MBC,1210.0,CB,OC
1136,167.0,37470.0,BC,1210.0,IT,OC
1137,167.0,37529.0,OC,1210.0,AL,OC
1138,167.0,37550.0,BC,1210.0,IT,OC
1139,167.0,37758.0,BC,1210.0,IT,OC
1140,167.0,37765.0,BC,1210.0,IT,OC
1141,166.5,37990.0,BC,1210.0,IT,OC
1142,166.5,38124.0,MBC,1210.0,CS,MBC
1143,166.5,38143.0,OC,1210.0,IT,OC
1144,166.5,38420.0,OC,1210.0,EC,OC
1145,166.5,38661.0,MBC,1210.0,CS,MBC
1146,166.0,38729.0,MBC,1210.0,AD,MBC
1147,166.0,38809.0,MBC,1210.0,CS,MBC
1148,166.0,39000.0,BC,1210.0,IT,BC
1149,166.0,39009.0,BC,1210.0,AD,BC
1150,166.0,39276.0,MBC,1210.0,CS,MBC
1151,166.0,39480.0,BC,1210.0,IT,BC
1152,165.5,39759.0,BC,1210.0,IT,BC
1153,165.5,39767.0,BC,1210.0,IT,BC
1154,165.5,39791.0,BC,1210.0,EC,OC
1155,165.5,40247.0,MBC,1210.0,CS,MBC
1156,165.5,40266.0,BC,1210.0,EC,BC
1157,165.0,40414.0,BC,1210.0,EC,BC
1158,165.0,40549.0,BC,1210.0,AL,OC
1159,165.0,40609.0,BC,1210.0,AD,BC
1160,165.0,41077.0,BC,1210.0,EC,BC
1161,164.5,81497.0,BC,1210.0,CS,BC
1162,164.5,41685.0,BC,1210.0,AL,OC
1163,164.5,41911.0,MBC,1210.0,IT,MBC
1164,164.5,41985.0,BC,1210.0,CS,BC
1165,164.5,42047.0,BC,1210.0,EC,BC
1166,164.0,42619.0,BC,1210.0,EC,BC
1167,164.0,42704.0,BCM,1210.0,EC,BCM
1168,164.0,42778.0,BC,1210.0,EC,BC
1169,164.0,42917.0,BC,1210.0,CS,BC
1170,163.5,43154.0,MBC,1210.0,IT,MBC
1171,163.5,43188.0,BCM,1210.0,AD,BCM
1172,163.5,43252.0,BC,1210.0,CB,OC
1173,163.5,43274.0,MBC,1210.0,CS,MBC
1174,163.5,43320.0,BC,1210.0,EC,BC
1175,163.5,43516.0,SC,1210.0,CS,SC
1176,163.5,43618.0,BC,1210.0,AD,BC
1177,163.5,43628.0,BC,1210.0,CS,BC
1178,163.5,43700.0,BC,1210.0,CB,OC
1179,163.065,43836.0,MBC,1210.0,AL,MBC
1180,163.0,43934.0,BC,1210.0,CS,BC
1181,163.0,44363.0,BC,1210.0,CS,BC
1182,163.0,44726.0,BC,1210.0,AD,BC
1183,162.5,44757.0,BC,1210.0,IT,BC
1184,162.5,44818.0,BC,1210.0,AD,BC
1185,162.5,44858.0,BC,1210.0,AD,BC
1186,162.5,45008.0,MBC,1210.0,IT,MBC
1187,162.5,45020.0,MBC,1210.0,AL,MBC
1188,162.0,46193.0,BC,1210.0,IT,BC
1189,162.0,46299.0,BC,1210.0,AD,BC
1190,161.5,46651.0,MBC,1210.0,CB,OC
1191,161.5,46774.0,BC,1210.0,IT,BC
1192,161.5,46891.0,BC,1210.0,AD,BC
1193,161.5,47062.0,BC,1210.0,IT,BC
1194,161.5,47074.0,BC,1210.0,IT,BC
1195,161.5,47340.0,MBC,1210.0,AL,MBC
1196,161.0,47579.0,BC,1210.0,IT,BC
1197,161.0,47714.0,BC,1210.0,IT,BC
1198,160.5,48418.0,BC,1210.0,IT,BC
1199,160.5,48604.0,BC,1210.0,IT,BC
1200,160.5,48748.0,OC,1210.0,EE,OC
1201,160.5,48998.0,BC,1210.0,CB,BC
1202,160.0,49547.0,BC,1210.0,AL,BC
1203,160.0,49660.0,BC,1210.0,AD,BC
1204,160.0,49859.0,MBC,1210.0,AL,MBC
1205,160.0,49911.0,BC,1210.0,CB,BC
1206,159.5,50283.0,MBC,1210.0,CS,MBC
1207,159.5,50580.0,MBC,1210.0,EC,MBC
1208,159.0,51315.0,BC,1210.0,EC,BC
1209,159.0,51433.0,BC,1210.0,AL,BC
1210,158.5,52799.0,BC,1210.0,AL,BC
1211,158.0,52989.0,BCM,1210.0,EC,BCM
1212,158.0,53076.0,BC,1210.0,EE,OC
1213,158.0,53475.0,MBC,1210.0,CS,MBC
1214,158.0,53685.0,BC,1210.0,CB,BC
1215,158.0,53812.0,BC,1210.0,CB,BC
1216,157.5,54236.0,MBC,1210.0,IT,MBC
1217,157.0,55324.0,MBC,1210.0,IT,MBC
1218,157.0,55371.0,MBC,1210.0,AD,MBC
1219,157.0,55541.0,MBC,1210.0,EC,MBC
1220,156.5,56431.0,BC,1210.0,EC,BC
1221,156.0,56906.0,MBC,1210.0,CB,MBC
1222,156.0,57115.0,MBC,1210.0,IT,MBC
1223,156.0,57420.0,BC,1210.0,EC,BC
1224,156.0,57746.0,BC,1210.0,EC,BC
1225,156.0,57759.0,MBC,1210.0,AD,MBC
1226,155.5,58185.0,MBC,1210.0,AD,MBC
1227,155.5,58257.0,MBC,1210.0,EC,MBC
1228,155.0,58772.0,MBC,1210.0,AL,MBC
1229,155.0,58937.0,MBC,1210.0,IT,MBC
1230,155.0,59119.0,BC,1210.0,CB,BC
1231,155.0,59595.0,MBC,1210.0,IT,MBC
1232,154.5,59782.0,MBC,1210.0,ME,OC
1233,154.5,60283.0,MBC,1210.0,IT,MBC
1234,154.0,60932.0,BC,1210.0,CB,BC
1235,154.0,61790.0,BCM,1210.0,IT,BCM
1236,153.5,62798.0,SC,1210.0,AD,SC
1237,153.0,63013.0,MBC,1210.0,CB,MBC
1238,151.0,67367.0,OC,1210.0,ME,OC
1239,150.5,67993.0,BC,1210.0,EE,BC
1240,150.5,68320.0,SC,1210.0,CS,SC
1241,150.0,69029.0,BC,1210.0,EE,BC
1242,149.5,70336.0,ST,1210.0,CS,ST
1243,149.0,71127.0,SC,1210.0,CS,SC
1244,149.0,71849.0,BC,1210.0,EE,BC
1245,148.0,73929.0,BC,1210.0,EE,BC
1246,147.0,75304.0,BC,1210.0,EE,BC
1247,147.0,76107.0,BC,1210.0,EE,BC
1248,145.5,78659.0,MBC,1210.0,ME,OC
1249,145.0,79778.0,OC,1210.0,ME,OC
1250,144.0,81829.0,SC,1210.0,CS,SC
1251,144.0,81914.0,SC,1210.0,CS,SC
1252,143.5,83460.0,SC,1210.0,IT,SC
1253,143.5,83674.0,OC,1210.0,ME,OC
1254,143.0,83798.0,MBC,1210.0,EE,MBC
1255,192.5,4507.0,BC,1211.0,CS,OC
1256,192.5,4711.0,BC,1211.0,CS,OC
1257,192.0,5220.0,BC,1211.0,CS,OC
1258,192.0,5253.0,OC,1211.0,EC,OC
1259,191.5,5496.0,OC,1211.0,IT,OC
1260,191.0,6085.0,BC,1211.0,CS,BC
1261,190.5,6699.0,OC,1211.0,IT,OC
1262,190.5,6757.0,BCM,1211.0,CS,BCM
1263,190.5,6823.0,BC,1211.0,AD,OC
1264,190.5,6855.0,BC,1211.0,CS,BC
1265,190.0,7022.0,BC,1211.0,CS,BC
1266,190.0,7091.0,BC,1211.0,EC,OC
1267,190.0,7120.0,MBC,1211.0,CS,MBC
1268,190.0,7416.0,BC,1211.0,IT,OC
1269,190.0,7588.0,BC,1211.0,IT,OC
1270,190.0,7685.0,BC,1211.0,AD,OC
1271,190.0,7690.0,BC,1211.0,IT,OC
1272,189.5,7756.0,BC,1211.0,CB,OC
1273,189.5,7768.0,BC,1211.0,IT,OC
1274,189.5,7870.0,BC,1211.0,EC,OC
1275,189.5,7936.0,BC,1211.0,EC,OC
1276,189.5,8113.0,BC,1211.0,EC,OC
1277,189.5,8120.0,BC,1211.0,IT,OC
1278,189.0,8293.0,BC,1211.0,AD,BC
1279,189.0,8404.0,MBC,1211.0,CS,MBC
1280,189.0,8418.0,BC,1211.0,EC,OC
1281,189.0,8576.0,BC,1211.0,BT,OC
1282,189.0,8643.0,BC,1211.0,EC,OC
1283,189.0,8692.0,MBC,1211.0,IT,OC
1284,188.5,8827.0,BC,1211.0,EC,OC
1285,188.5,8934.0,MBC,1211.0,CS,MBC
1286,188.5,9111.0,BC,1211.0,BM,OC
1287,188.5,9161.0,BC,1211.0,EC,BC
1288,188.0,9282.0,MBC,1211.0,CS,MBC
1289,188.0,9301.0,BC,1211.0,EC,BC
1290,187.5,9777.0,BC,1211.0,EC,BC
1291,187.5,9887.0,OC,1211.0,EE,OC
1292,187.5,9960.0,BC,1211.0,AL,OC
1293,187.5,9976.0,MBC,1211.0,AD,MBC
1294,187.5,10130.0,BC,1211.0,EC,BC
1295,187.0,10323.0,BC,1211.0,AL,OC
1296,187.0,10335.0,OC,1211.0,AL,OC
1297,187.0,10386.0,BC,1211.0,CB,OC
1298,187.0,10422.0,BC,1211.0,EC,BC
1299,187.0,10589.0,BC,1211.0,AL,OC
1300,187.0,10637.0,BC,1211.0,AD,BC
1301,187.0,10717.0,MBC,1211.0,CS,MBC
1302,186.5,10852.0,BC,1211.0,AD,BC
1303,186.5,10883.0,BC,1211.0,EC,BC
1304,186.5,11238.0,BC,1211.0,IT,BC
1305,186.045,11314.0,BC,1211.0,IT,BC
1306,186.0,11320.0,BC,1211.0,EC,BC
1307,186.0,11483.0,MBC,1211.0,AD,MBC
1308,186.0,11537.0,MBC,1211.0,AD,MBC
1309,186.0,11601.0,BCM,1211.0,IT,BCM
1310,186.0,11682.0,BC,1211.0,IT,BC
